category,name,price,previous_price,price_for_two,new,best,sale,url 
Junior,Tecnifibre TFight 25 Tour Junior Racket,76,48 €,84,99 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_25_Tour_Junior_Racket/descpageRCTECNIH-TRTF25J-EN.html
Junior,Tecnifibre Bullit 25 RS Junior Racket,16,90 €,25,95 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Tecnifibre_Bullit_25_RS_Junior_Racket/descpageRCTECNIH-TB25J-EN.html
Junior,Tecnifibre T-Rebound 25 Junior Racket,23,89 €,26,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_25_Junior_Racket/descpageRCTECNIH-TTR25JR-EN.html
Junior,Tecnifibre T-Rebound 23 Junior Racket,21,90 €,24,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_23_Junior_Racket/descpageRCTECNIH-TTR23JR-EN.html
Junior,Tecnifibre T-Rebound 21 Junior Racket,19,90 €,22,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_21_Junior_Racket/descpageRCTECNIH-TTR21JR-EN.html
Junior,Tecnifibre T-Rebound 19 Junior Racket,17,91 €,20,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_19_Junior_Racket/descpageRCTECNIH-TTR19JR-EN.html
Junior,Yonex VCORE 26 Junior Racket,89,90 €,-1,109,90 €,1,0,0https://www.tenniswarehouse-europe.com/Yonex_VCORE_26_Junior_Racket/descpageRCYONEX-VC26NE-EN.html
Junior,Yonex VCORE 25 Junior Racket,84,89 €,99,90 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Yonex_VCORE_25_Junior_Racket/descpageRCYONEX-VC25NE-EN.html
Junior,Yonex EZONE 26 Deep Blue Junior Racket,79,91 €,90,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Yonex_EZONE_26_Deep_Blue_Junior_Racket/descpageRCYONEX-EZJ26-EN.html
Junior,Yonex EZONE 25 Deep Blue Junior Racket,71,90 €,80,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Yonex_EZONE_25_Deep_Blue_Junior_Racket/descpageRCYONEX-EZJ25-EN.html
Junior,Yonex VCORE 25 Junior Racket,64,90 €,99,95 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Yonex_VCORE_25_Junior_Racket/descpageRCYONEX-YJVC25-EN.html
Babolat,Babolat Pure Aero Rafa Racket,259,90 €,-1,229,91 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Rafa_Racket/descpageRCQBA-BPARR-EN.html
Babolat,Babolat Pure Aero Racket,199,90 €,249,95 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Racket/descpageRCQBA-BPAR-EN.html
