name,prices,sale_tags,url
Head Men's Club Tech Polo,"[40.9, 45.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Mens_Club_Tech_Polo/descpageMAHEAD-HMCTPO-EN.html
Nike Women's Summer Heritage Dye Hoodie,"[67.9, 75.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Heritage_Dye_Hoodie/descpageWANIKEA-NWSUHDH-EN.html
Nike Women's Basic Victory Dry Longsleeve Top,"[49.9, 55.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Victory_Dry_Longsleeve_Top/descpageWANIKEA-NIWBVDL-EN.html
Nike Women's Summer Victory Dry Longsleeve Top,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Victory_Dry_Longsleeve_Top/descpageWANIKEA-NIWSUDL-EN.html
Nike Women's Basic Heritage Jacket,"[71.9, 80.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Heritage_Jacket/descpageWANIKEA-NIWHJ-EN.html
Lotto Boy's Spring Team Crew,"[9.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Boys_Spring_Team_Crew/descpageLOTTOA-LOBSTC-EN.html
Nike Boy's Basic Sportswear Jacket,"[31.91, 40.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Sportswear_Jacket/descpageNIKEA-NIBJAC-EN.html
Nike Boy's Winter Sportswear Hoodie,"[35.9, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Sportswear_Hoodie/descpageNIKEA-NBSWHO-EN.html
Nike Girl's Fall Reversible Flower Bra,"[19.9, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Girls_Fall_Reversible_Flower_Bra/descpageNIKEA-NGRFLBR-EN.html
"Nike Men's Summer Victory 9"" Short","[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Victory_9_Short/descpageMANIKEA-NISUV9S-EN.html
"Nike Men's Basic Victory 7"" Short","[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Basic_Victory_7_Short/descpageMANIKEA-NIBV7S-EN.html
Babolat Men's Exercise Game T-Shirt,"[11.9, 20.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Mens_Exercise_Game_T-Shirt/descpageMAQBA-BMGT-EN.html
Babolat Men's Exercise Country T-Shirt,"[11.9, 20.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Mens_Exercise_Country_T-Shirt/descpageMAQBA-BMSFCT-EN.html
adidas Men's Fall Gameset Freelift Crew,"[44.9, 50.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Gameset_Freelift_Crew/descpageMAADIT-AMFGFC-EN.html
adidas Men's Fall Gameset Freelift Polo,"[53.9, 60.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Gameset_Freelift_Polo/descpageMAADIT-AMFGFP-EN.html
adidas Men's Fall H.RDY Polo,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_HRDY_Polo/descpageMAADIT-AMFHYP-EN.html
"adidas Men's Core SW 9"" Short","[35.9, 40.0, 0]",,https://www.tenniswarehouse-europe.com/adidas_Mens_Core_SW_9_Short/descpageMAADIT-AMCCB7S-EN.html
adidas Men's Core Club 3-Stripe Short,"[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Core_Club_3-Stripe_Short/descpageMAADIT-AMCNTSS-EN.html
Lacoste Men's Spring Tennis T-Shirt,"[41.9, 60.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Mens_Spring_Tennis_T-Shirt/descpageMALACAYEL-LMSNT-EN.html
Lacoste Men's Basic T-Shirt,"[33.9, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Mens_Basic_T-Shirt/descpageMALACAYEL-LMFBACT-EN.html
Hydrogen Men's Tech Victory Crew,"[49.9, 84.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Tech_Victory_Crew/descpageMAHYDROA-HYMTVC-EN.html
Hydrogen Men's Tech Labyrinth Pant,"[94.9, 119.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Tech_Labyrinth_Pant/descpageMAHYDROA-HYDMTLP-EN.html
Hydrogen Men's Tech Pant,"[74.9, 125.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Tech_Pant/descpageMAHYDROA-HYDMTHP-EN.html
Hydrogen Men's Second Skin Top,"[56.92, 95.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Second_Skin_Top/descpageMAHYDROA-HYDM2ST-EN.html
Under Armour Performance Headband,"[8.9, 10.0, 0]",,https://www.tenniswarehouse-europe.com/Under_Armour_Performance_Headband/descpageUAA-UAPH-EN.html
"Under Armour 3"" Performance Wristband Black","[6.89, 7.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_3_Performance_Wristband_Black/descpageUAA-UA3PWB-EN.html
Wilson Men's Team II High V-Neck Crew,"[31.91, 35.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Mens_Team_II_High_V-Neck_Crew/descpageMAWILSON-WMTHVC-EN.html
Wilson Men's Team II Polo,"[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Mens_Team_II_Polo/descpageMAWILSON-WIMTEPO-EN.html
ASICS 2PPK Lightweight Sock,"[8.39, 12.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/ASICS_2PPK_Lightweight_Sock_/descpageASICSP-9AUSLS-EN.html
ASICS 2Pk Cushioning Socks,"[8.0, 10.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/ASICS_2Pk_Cushioning_Socks/descpageASICSP-AS2PCS-EN.html
Asics Invisible Sportsock 6Pk,"[14.99, 0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Invisible_Sportsock_6Pk/descpageASICSP-ASIVS6-EN.html
Asics Performance Headband White,"[9.99, 0, 0]",,https://www.tenniswarehouse-europe.com/Asics_Performance_Headband_White/descpageASICSP-ASHBW-EN.html
Le Coq Sportif Men's Spring Tech Jacket,"[80.9, 115.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Spring_Tech_Jacket/descpageMALECOQA-LCMSTEJ-EN.html
Le Coq Sportif Tech Socks - White,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Tech_Socks_-_White/descpageMALECOQA-LCSTSWH-EN.html
Le Coq Sportif Tech Socks - Black,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Tech_Socks_-_Black/descpageMALECOQA-LCSTSBK-EN.html
Le Coq Sportif Bicolore Socks - White,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Bicolore_Socks_-_White/descpageMALECOQA-LCSBSWH-EN.html
Le Coq Sportif Bicolore Socks - Grey,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Bicolore_Socks_-_Grey/descpageMALECOQA-LCSBSGY-EN.html
Le Coq Sportif Essential Socks - White,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Essential_Socks_-_White/descpageMALECOQA-LCSESWH-EN.html
Le Coq Sportif Essential Socks - Black,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Essential_Socks_-_Black/descpageMALECOQA-LCSESBK-EN.html
Fila Men's AO Jaden Polo,"[47.9, 59.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_AO_Jaden_Polo/descpageMAFILAA-FMJAP-EN.html
Fila Men's AO Julian Crew,"[43.9, 54.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_AO_Julian_Crew/descpageMAFILAA-FMJUC-EN.html
Fila Men's AO Lasse Short,"[39.9, 49.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_AO_Lasse_Short/descpageMAFILAA-FMALAS-EN.html
Ellesse Men's Fall Serve Polo,"[29.9, 50.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Mens_Fall_Serve_Polo/descpageMAELLAPP-EMFSPO-EN.html
Ellesse Men's Fall Deuce Crew,"[17.91, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Mens_Fall_Deuce_Crew/descpageMAELLAPP-EMFDC-EN.html
Head Men's Club Tech Crew,"[31.91, 35.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Mens_Club_Tech_Crew/descpageMAHEAD-HMCTCR-EN.html
Nike Women's Summer Heritage Jacket,"[71.9, 80.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Heritage_Jacket/descpageWANIKEA-NIWSUHJ-EN.html
Nike Women's Summer Pro Tank,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Pro_Tank/descpageWANIKEA-NKWSUPT-EN.html
Nike Boy's Basic Club Hoodie,"[31.91, 35.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Club_Hoodie/descpageNIKEA-NBFCLHO-EN.html
Nike Boy's Fall FZ Hoodie,"[35.9, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Fall_FZ_Hoodie/descpageNIKEA-NBFFZH-EN.html
Nike Boy's Winter Sportswear T-Shirt,"[16.9, 22.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Sportswear_T-Shirt/descpageNIKEA-NBWSWT-EN.html
Asics Girl's Fall Big Logo Pant,"[19.9, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Girls_Fall_Big_Logo_Pant/descpageASICS-ASGFBLP-EN.html
Nike Girl's Basic Sportswear Pants,"[26.88, 30.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Girls_Basic_Sportswear_Pants/descpageNIKEA-NGWSWPT-EN.html
"Nike Men's Summer Victory 7"" Short","[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Victory_7_Short/descpageMANIKEA-NISUV7S-EN.html
Nike Men's Summer Print Short,"[40.9, 45.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Print_Short/descpageMANIKEA-NISUPRS-EN.html
"Babolat Men's Compete 7"" Short","[23.89, 40.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Mens_Compete_7_Short/descpageMAQBA-BAMCO7S-EN.html
Babolat Men's Compete Crew,"[23.89, 40.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Mens_Compete_Crew/descpageMAQBA-BAMCOC1-EN.html
"adidas Men's Core Club 9"" Short","[27.89, 35.0, 0]",,https://www.tenniswarehouse-europe.com/adidas_Mens_Core_Club_9_Short/descpageMAADIT-AMCOR9S-EN.html
adidas Men's Core Club Knit Jacket,"[53.9, 60.0, 0]",,https://www.tenniswarehouse-europe.com/adidas_Mens_Core_Club_Knit_Jacket/descpageMAADIT-AMFCKJT-EN.html
adidas Men's Core Club Knit Pant,"[53.9, 60.0, 0]",,https://www.tenniswarehouse-europe.com/adidas_Mens_Core_Club_Knit_Pant/descpageMAADIT-AMFCKPT-EN.html
adidas Men's Fall Ultimate Crew,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Ultimate_Crew/descpageMAADIT-ADMFUC-EN.html
Lacoste Men's Spring T-Shirt,"[33.9, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Mens_Spring_T-Shirt/descpageMALACAYEL-LASPM-EN.html
Lacoste Men's Core Uni Short,"[41.9, 60.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Mens_Core_Uni_Short/descpageMALACAYEL-LAMSUS-EN.html
Hydrogen Men's Second Skin Short,"[38.9, 65.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Second_Skin_Short/descpageMAHYDROA-HYDM2SS-EN.html
Hydrogen Men's Skull Hat Black,"[27.89, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Skull_Hat_Black/descpageHYDROA-HMHB-EN.html
Hydrogen Men's Skull Hat White,"[27.89, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Skull_Hat_White/descpageHYDROA-HMHW-EN.html
Hydrogen Men's Cotton Hat Black,"[39.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Cotton_Hat_Black/descpageHYDROA-HMCHBK-EN.html
Hydrogen Men's Cotton Hat White,"[39.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Cotton_Hat_White/descpageHYDROA-HMCHWH-EN.html
Hydrogen Men's Socks 2-Pack Yellow 40-45,"[39.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Socks_2-Pack_Yellow_40-45/descpageMAHYDROA-HYSM2PYE-EN.html
"Wilson Men's Team II 8"" Short","[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Mens_Team_II_8_Short/descpageMAWILSON-WIMTE8S-EN.html
Wilson Men's Team II Full-Zip Jacket,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Mens_Team_II_Full-Zip_Jacket/descpageMAWILSON-WMTFZJ-EN.html
Le Coq Sportif Essential Socks - Navy,"[14.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Essential_Socks_-_Navy/descpageMALECOQA-LCSESNV-EN.html
Le Coq Sportif Men's Tennis Socks,"[16.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Tennis_Socks/descpageMALECOQA-LCSTESS-EN.html
Le Coq Sportif Logo Hat,"[28.92, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Logo_Hat/descpageLECOQA-LCSLH-EN.html
Le Coq Sportif Men's Essential Hat,"[28.92, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Essential_Hat/descpageLECOQA-LCSESSH-EN.html
Fila Men's AO Lio Jacket,"[63.9, 79.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_AO_Lio_Jacket/descpageMAFILAA-FMALJ-EN.html
Fila Men's Fall Joe Jacket,"[55.91, 79.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_Fall_Joe_Jacket/descpageMAFILAA-FIFJJ-EN.html
Ellesse Men's Fall Selvettet T-Shirt,"[14.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Mens_Fall_Selvettet_T-Shirt/descpageMAELLAPP-EMFSET-EN.html
Ellesse Men's Fall Ornari Full-Zip Jacket,"[35.9, 60.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Mens_Fall_Ornari_Full-Zip_Jacket/descpageMAELLAPP-EMFOFZJ-EN.html
Head Men's Club Bermuda Short,"[40.9, 45.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Mens_Club_Bermuda_Short/descpageMAHEAD-HMCBER-EN.html
Nike Women's Summer Elastika Tank,"[31.91, 35.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Elastika_Tank/descpageWANIKEA-NKWSUET-EN.html
Nike Women's Summer Golden Swoosh Tank,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Golden_Swoosh_Tank/descpageWANIKEA-NKWSUGT-EN.html
Nike Women's Summer Crop Top,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Crop_Top/descpageWANIKEA-NKWSUCT-EN.html
Nike Boy's Winter Breathe Crew,"[19.9, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Breathe_Crew/descpageNIKEA-NBFBRC-EN.html
Nike Boy's Winter Graphic Tennis T-Shirt,"[16.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Graphic_Tennis_T-Shirt/descpageNIKEA-NBFGTC-EN.html
Nike Boy's Winter Instacool Crew,"[16.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Instacool_Crew/descpageNIKEA-NINSTAB-EN.html
Babolat Girl's Core Club Pant,"[15.9, 40.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Girls_Core_Club_Pant/descpageQBA-BGCCP-EN.html
Babolat Girl's Performance Capsleeve Top,"[14.9, 37.5, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Girls_Performance_Capsleeve_Top/descpageQBA-BGPCAST-EN.html
Nike Men's Summer Court T-Shirt,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Court_T-Shirt/descpageMANIKEA-NISUCTS-EN.html
Babolat Men's Exercise Big Logo Crew,"[17.91, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Mens_Exercise_Big_Logo_Crew/descpageMAQBA-BMEBLC-EN.html
Babolat Pro 360 Men's Sock Blue,"[12.9, 15.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Babolat_Pro_360_Mens_Sock_Blue/descpageMAQBA-BSM360B-EN.html
adidas Men's Fall Sweat Short,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Sweat_Short/descpageMAADIT-ADMFSWS-EN.html
adidas Men's Fall Woven Short,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Woven_Short/descpageMAADIT-ADMFWVS-EN.html
adidas Men's Fall All Set Short,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_All_Set_Short/descpageMAADIT-ADMFASS-EN.html
adidas Men's Fall Performance Longsleeve Top,"[31.91, 35.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Performance_Longsleeve_Top/descpageMAADIT-ADMFPLS-EN.html
adidas Men's Fall 2-Pack Linear Boxers,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_2-Pack_Linear_Boxers/descpageMAADIT-ADMF2BX-EN.html
Lacoste Men's Spring Perf Short,"[55.91, 75.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Mens_Spring_Perf_Short/descpageMALACAYEL-LSPER-EN.html
Lacoste Men's Spring Cotton Uni Short,"[60.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Mens_Spring_Cotton_Uni_Short/descpageMALACAYEL-LACOUN-EN.html
Hydrogen Men's Socks 2-Pack Black&White 40-45,"[21.9, 26.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Socks_2-Pack_BlackWhite_40-45/descpageMAHYDROA-HYSM2PBW-EN.html
Hydrogen Skull Italia Headband,"[19.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Skull_Italia_Headband/descpageHYDROA-HYITAHB-EN.html
Hydrogen Printed Headband,"[19.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Printed_Headband/descpageHYDROA-HYPRH-EN.html
Hydrogen Skull Headband,"[19.9, 22.0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Skull_Headband/descpageHYDROA-HYSKH-EN.html
Hydrogen Tennis Backpack Bag,"[99.99, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Hydrogen_Tennis_Backpack_Bag/descpageBGHYDROA-HYTENBACK-EN.html
Wilson Men's Team II Tech T-Shirt,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Mens_Team_II_Tech_T-Shirt/descpageMAWILSON-WMTEITS-EN.html
Roland Garros Women's Affiche T-Shirt,"[29.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Roland_Garros_Womens_Affiche_T-Shirt/descpageWARGWP-RG21WAT-EN.html
EleVen Women's Peeky Cap Sleeve Top,"[14.9, 75.9, 0]","0,0,0",https://www.tenniswarehouse-europe.com/EleVen_Womens_Peeky_Cap_Sleeve_Top/descpageWAEAPP-EWPTCST-EN.html
Sofibella Women's Allure Racerback Zip Tank,"[12.9, 64.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Sofibella_Womens_Allure_Racerback_Zip_Tank/descpageWASOFIB-SALRAT-EN.html
Stick It Wear?! Women's Mugurzilla Tank,"[9.9, 39.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Stick_It_Wear_Womens_Mugurzilla_Tank/descpageWASTICKWE-SIWWMT-EN.html
Stick It Wear?! Women's Forehandapova Tank,"[9.9, 39.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Stick_It_Wear_Womens_Forehandapova_Tank/descpageWASTICKWE-SIWWFT-EN.html
Le Coq Sportif Men's Pro Hat,"[22.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Pro_Hat/descpageLECOQA-LCSPC-EN.html
InPhorm Women's Summer Petra Tank,"[44.9, 90.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/InPhorm_Womens_Summer_Petra_Tank/descpageWAINPHORM-INWSUPT-EN.html
Puma Women's Fall Pounce Sleeveless Polo,"[7.9, 44.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Puma_Womens_Fall_Pounce_Sleeveless_Polo/descpageWAPUMAA-PWFPO-EN.html
Joma Women's Misiego Tank,"[10.9, 28.5, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Joma_Womens_Misiego_Tank/descpageWAJOMAAP-JOWMIST-EN.html
Sergio Tacchini Women's Spring Tangram Melbourne Tank,"[9.9, 49.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Sergio_Tacchini_Womens_Spring_Tangram_Melbourne_Tank/descpageWASTCHU-STWSMT-EN.html
Sergio Tacchini Women's Fall Contour Skirt,"[12.9, 65.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Sergio_Tacchini_Womens_Fall_Contour_Skirt/descpageWASTCHU-STWFCS-EN.html
Fila Men's Fall Piro Polo,"[29.9, 49.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_Fall_Piro_Polo/descpageMAFILAA-FMPPOL-EN.html
Fila Men's Fall Till Crew,"[19.9, 34.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_Fall_Till_Crew/descpageMAFILAA-FMSFTC-EN.html
Fila Men's Fall Smudo Jacket,"[62.91, 89.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_Fall_Smudo_Jacket/descpageMAFILAA-FIFSMJ-EN.html
Fila Men's Spring Ricky T-Shirt,"[17.91, 29.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Fila_Mens_Spring_Ricky_T-Shirt/descpageMAFILAA-FIRICKT-EN.html
Ellesse Men's Fall Marzo Track Jacket,"[38.9, 65.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Mens_Fall_Marzo_Track_Jacket/descpageMAELLAPP-EMFMTJ-EN.html
Ellesse Men's Spring Laxa Jacket,"[44.9, 75.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Mens_Spring_Laxa_Jacket/descpageMAELLAPP-EMSLAXJ-EN.html
Head Men's Club Short,"[35.9, 40.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Mens_Club_Short/descpageMAHEAD-HMCLBS-EN.html
Nike Women's Summer Pro Top,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Pro_Top/descpageWANIKEA-NKWSUPO-EN.html
Nike Women's Summer Swoosh Top,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Swoosh_Top/descpageWANIKEA-NKWSUSW-EN.html
Nike Women's Summer Icon Futura T-Shirt,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Icon_Futura_T-Shirt/descpageWANIKEA-NKWSUFT-EN.html
Nike Boy's Winter Dry Polo,"[19.9, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Dry_Polo/descpageNIKEA-NBWITP-EN.html
Nike Boy's Winter Dry Crew,"[19.9, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Dry_Crew/descpageNIKEA-NBFCLT-EN.html
Nike Boy's Winter Therma Jacket,"[39.9, 50.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Winter_Therma_Jacket/descpageNIKEA-NIBOWTJ-EN.html
Lotto Boy's Fall Dreams Tracksuit,"[17.91, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Boys_Fall_Dreams_Tracksuit/descpageLOTTOA-LBDTS-EN.html
Lotto Boy's Fall Team Crew,"[9.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Boys_Fall_Team_Crew/descpageLOTTOA-LOBSFC-EN.html
Babolat Boy's Big Logo Crew,"[14.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Boys_Big_Logo_Crew/descpageQBA-BABOBC-EN.html
Dunlop Girl's Club Top,"[9.9, 24.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Dunlop_Girls_Club_Top/descpageDUNAGER-DUGCT19-EN.html
Nike Men's Summer Heritage Dye T-Shirt,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Heritage_Dye_T-Shirt/descpageMANIKEA-NISUHDT-EN.html
Nike Men's Summer Dye Hoodie,"[67.9, 75.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Dye_Hoodie/descpageMANIKEA-NISUDYH-EN.html
Nike Men's Basic Heritage T-Shirt,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Basic_Heritage_T-Shirt/descpageMANIKEA-NIBHTS-EN.html
Babolat Pro 360 Men's Sock White/Red,"[13.9, 15.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Pro_360_Mens_Sock_White_Red/descpageMAQBA-BS360W-EN.html
Babolat Pro 360 Men's Sock White/Blue,"[13.9, 15.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Pro_360_Mens_Sock_White_Blue/descpageMAQBA-BS360WB-EN.html
Babolat Graphic Men's Sock Black,"[10.9, 12.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Graphic_Mens_Sock_Black/descpageMAQBA-BMSGBL-EN.html
Babolat Graphic Men's Sock White/Camo,"[10.9, 12.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Graphic_Mens_Sock_White_Camo/descpageMAQBA-BMSGWC-EN.html
