name,prices,sale_tag,url
lacoste men's basic performance tennis pant,"[53.9, 90.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Mens_Basic_Performance_Tennis_Pant/descpageMALACAYEL-LMBPAN-EN.html
lacoste men's fall block t-shirt,"[29.9, 50.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Mens_Fall_Block_T-Shirt/descpageMALACAYEL-LMFBT-EN.html
lacoste men's spring performance colorblock polo,"[53.9, 90.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Mens_Spring_Performance_Colorblock_Polo/descpageMALACAYEL-LAMSPEC-EN.html
lacoste men's spring novak hat,"[60.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lacoste_Mens_Spring_Novak_Hat/descpageLACAYEL-LMNH-EN.html
nike women's basic crop top,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Crop_Top/descpageWANIKEA-NKWBCT-EN.html
nike women's basic swoosh bra,"[26.88, 30.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Swoosh_Bra/descpageWANIKEA-NWBASWB-EN.html
nike men's summer just do it t-shirt,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Just_Do_It_T-Shirt/descpageMANIKEA-NISJDIT-EN.html
nike men's summer swoosh t-shirt,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Swoosh_T-Shirt/descpageMANIKEA-NISWOTS-EN.html
head performance sneaker 2-pack socks white/grey,"[4.9, 5.99, 0]",,https://www.tenniswarehouse-europe.com/HEAD_Performance_Sneaker_2-Pack_Socks_White_Grey/descpageMADOBOT-HPS2WG-EN.html
head sneaker 3-pack white no show socks,"[4.9, 4.99, 0]",,https://www.tenniswarehouse-europe.com/Head_Sneaker_3-Pack_White_No_Show_Socks/descpageWADOBOT-HS3PWN-EN.html
le coq sportif women's essential legging,"[33.9, 49.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Essential_Legging/descpageWALECOQA-LCSWEL-EN.html
le coq sportif women's fall essential top,"[13.9, 27.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Fall_Essential_Top/descpageWALECOQA-LCSWET-EN.html
le coq sportif women's basic tennis top,"[15.9, 32.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Basic_Tennis_Top/descpageWALECOQA-LCSWSTP-EN.html
le coq sportif women's basic tennis skirt,"[19.9, 39.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Basic_Tennis_Skirt/descpageWALECOQA-LCSWBTS-EN.html
under armour women's spring hg armour longsleeve,"[25.89, 33.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_HG_Armour_Longsleeve/descpageWAUAA-UAHAL-EN.html
under armour women's spring rival fleece hb hoodie,"[35.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Rival_Fleece_HB_Hoodie/descpageWAUAA-UASRF-EN.html
under armour women's spring infinity mid bra,"[35.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Infinity_Mid_Bra/descpageWAUAA-UAIMB-EN.html
under armour women's basic mid crossback bra,"[27.89, 35.0, 0]",Best Seller,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Basic_Mid_Crossback_Bra/descpageWAUAA-UWSMCB-EN.html
lotto women's fall tech top,"[22.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Tech_Top/descpageWALOTTOA-LWFLTTP-EN.html
lotto women's fall tech short,"[19.9, 40.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Tech_Short/descpageWALOTTOA-LWFLTSH-EN.html
lotto women's fall superrapida tank,"[18.9, 38.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Superrapida_Tank/descpageWALOTTOA-LWFSRTK-EN.html
lotto women's fall team top,"[14.9, 30.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Team_Top/descpageWALOTTOA-LWTSTP-EN.html
under armour boy's spring rival terry hoodie,"[27.89, 35.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Boys_Spring_Rival_Terry_Hoodie/descpageUAA-UBRTH-EN.html
under armour boy's basic woven short,"[15.9, 20.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Boys_Basic_Woven_Short/descpageUAA-UBSWS-EN.html
under armour boy's spring prototype 2.0 short,"[15.9, 20.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Boys_Spring_Prototype_20_Short/descpageUAA-UBSPR-EN.html
head boy's davis crew,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Boys_Davis_Crew/descpageHEAD-HEBSDAC-EN.html
head boy's club bermuda short,"[30.0, 0, 30.0]",New,https://www.tenniswarehouse-europe.com/Head_Boys_Club_Bermuda_Short/descpageHEAD-HBCBESH-EN.html
under armour boy's spring tech hybrid prt fill crew,"[15.9, 20.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Boys_Spring_Tech_Hybrid_Prt_Fill_Crew/descpageUAA-UBSHPF-EN.html
under armour boy's spring tech logo hybrid crew,"[15.9, 20.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Boys_Spring_Tech_Logo_Hybrid_Crew/descpageUAA-UBSTLH-EN.html
lacoste women's spring training short,"[48.91, 70.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Training_Short/descpageWALACAYEL-LSPTS-EN.html
lacoste women's core lifestyle jacket,"[76.9, 110.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Womens_Core_Lifestyle_Jacket/descpageWALACAYEL-LWFFZ-EN.html
lacoste women's basic crew sweatshirt,"[62.91, 90.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Womens_Basic_Crew_Sweatshirt/descpageWALACAYEL-LWCSW-EN.html
lacoste women's basic sweat pant,"[55.91, 80.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Womens_Basic_Sweat_Pant/descpageWALACAYEL-LWFFP-EN.html
wilson boy's grid tech t-shirt,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Boys_Grid_Tech_T-Shirt/descpageWILSON-WIBGTT-EN.html
wilson boy's slice tech t-shirt,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Boys_Slice_Tech_T-Shirt/descpageWILSON-WIBSTT-EN.html
fila women's core mina tank,"[44.9, 49.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Mina_Tank/descpageWAFILAA-FWMINA-EN.html
fila women's core lia tank,"[35.9, 39.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Lia_Tank/descpageWAFILAA-FWLIA-EN.html
fila women's core lorena top,"[44.9, 49.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Lorena_Top/descpageWAFILAA-FWLOREN-EN.html
lotto boy's fall team crew,"[9.9, 25.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Boys_Fall_Team_Crew/descpageLOTTOA-LOBSFC-EN.html
adidas women's prime blue dope dye dress,"[98.9, 110.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Dress/descpageWAADIT-AWDDD-EN.html
ellesse women's spring pettiah track jacket,"[62.91, 70.0, 0]",New,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Pettiah_Track_Jacket/descpageWAELLAPP-ELWSPTJ-EN.html
ellesse women's spring milla track pant,"[44.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Milla_Track_Pant/descpageWAELLAPP-ELWSMTJ-EN.html
ellesse women's core castel long tight,"[30.9, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Core_Castel_Long_Tight/descpageWAELLAPP-ELWFCLT-EN.html
ellesse women's spring lattea t-shirt,"[24.89, 28.0, 0]",New,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Lattea_T-Shirt/descpageWAELLAPP-ELWSLTS-EN.html
wilson women's team ii tech t-shirt,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_Tech_T-Shirt/descpageWAWILSON-WIWTETS-EN.html
wilson women's team ii hoodie,"[49.9, 55.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_Hoodie/descpageWAWILSON-WIWTEH-EN.html
hydrogen women's tech thunders dress,"[100.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Thunders_Dress/descpageWAHYDROA-HWTHUND-EN.html
hydrogen women's tech thunders tank,"[75.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Thunders_Tank/descpageWAHYDROA-HWTHTET-EN.html
hydrogen women's tech palms tank,"[75.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Palms_Tank/descpageWAHYDROA-HWPATET-EN.html
bb women's berlin tank,"[42.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Berlin_Tank/descpageWABBSP-BBERLIT-EN.html
bb women's berlin skirt,"[42.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Berlin_Skirt/descpageWABBSP-BBERLIN-EN.html
bb women's basic skirt black,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/BB_Womens_Basic_Skirt_Black/descpageWABBSP-BBWBBS-EN.html
bb women's pleated skirt coral,"[49.9, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Pleated_Skirt_Coral/descpageWABBSP-BBWWIM-EN.html
bb women's pleated skirt yellow,"[49.9, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Pleated_Skirt_Yellow/descpageWABBSP-BBWWIMY-EN.html
lucky in love women's kinetic stripe long sleeve,"[88.0, 0, 88.0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Kinetic_Stripe_Long_Sleeve/descpageWALIL-LILKSLS-EN.html
lucky in love women's reflex bralette tank,"[82.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Reflex_Bralette_Tank/descpageWALIL-LILWRBT-EN.html
lucky in love women's long kinetic energy flip skirt,"[88.0, 0, 88.0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Long_Kinetic_Energy_Flip_Skirt/descpageWALIL-LILLKFS-EN.html
lucky in love women's going wild tank w/ bra,"[76.01, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Tank_w__Bra/descpageWALIL-LILGWT-EN.html
lucky in love women's going wild ombre tie back tank,"[78.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Ombre_Tie_Back_Tank/descpageWALIL-LIGWTT-EN.html
lucky in love women's going wild chill out tank,"[62.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Chill_Out_Tank/descpageWALIL-LILCO-EN.html
asics women's fall performance bra,"[23.89, 40.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Asics_Womens_Fall_Performance_Bra/descpageWAASICS-ASIWFPB-EN.html
asics women's spring club skirt,"[31.91, 40.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Asics_Womens_Spring_Club_Skirt/descpageWAASICS-AWSICSK-EN.html
tecnifibre women's bombshell,"[139.9, 155.0, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_Womens_Bombshell/descpageWATECNIA-TFWBOM-EN.html
adidas men's core club 3-stripe polo,"[40.9, 45.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Mens_Core_Club_3-Stripe_Polo/descpageMAADIT-ACNC3SP-EN.html
adidas men's fall club 3-stripe polo,"[40.9, 45.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Club_3-Stripe_Polo/descpageMAADIT-AMNFCP-EN.html
head women's performance tank,"[23.89, 60.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Womens_Performance_Tank/descpageWAHEAD-HEWPT-EN.html
head women's performance polo,"[27.89, 70.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Womens_Performance_Polo/descpageWAHEAD-HEWPP-EN.html
head women's smash skirt,"[17.91, 45.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Womens_Smash_Skirt/descpageWAHEAD-HEWSS-EN.html
babolat women's play skirt,"[31.91, 35.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Womens_Play_Skirt/descpageWAQBA-BAWPS-EN.html
hydrogen men's skull pants,"[96.89, 0, 0]",New,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Skull_Pants/descpageMAHYDROA-HYMSKPA-EN.html
hydrogen men's tech skull fz jacket,"[131.9, 0, 0]",New,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Tech_Skull_FZ_Jacket/descpageMAHYDROA-HYSKFZJ-EN.html
lacoste basic hat,"[35.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Basic_Hat/descpageLACAYEL-LACBAHA-EN.html
nike women's summer swoosh bra,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Swoosh_Bra/descpageWANIKEA-NKWSUSB-EN.html
nike women's basic padded bra,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Padded_Bra/descpageWANIKEA-NKWBPAB-EN.html
nike women's summer padded bra,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Padded_Bra/descpageWANIKEA-NKWSUPB-EN.html
nike men's summer triple logo t-shirt,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Triple_Logo_T-Shirt/descpageMANIKEA-NISTLTS-EN.html
nike men's core sportswear t-shirt,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Core_Sportswear_T-Shirt/descpageMANIKEA-NKMSSWT-EN.html
le coq sportif women's spring tech tank,"[15.9, 32.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Tech_Tank/descpageWALECOQA-LCSWSTK-EN.html
le coq sportif women's spring tech short,"[22.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Tech_Short/descpageWALECOQA-LCSWSTS-EN.html
le coq sportif women's spring tech fz sweat,"[52.9, 89.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Tech_FZ_Sweat/descpageWALECOQA-LCSWTFZ-EN.html
le coq sportif women's spring tech legging,"[24.89, 49.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Tech_Legging/descpageWALECOQA-LCSWSTL-EN.html
under armour women's spring mid keyhole bra,"[21.9, 28.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Mid_Keyhole_Bra/descpageWAUAA-UAMK-EN.html
under armour women's spring mid keyhole heather bra,"[21.9, 28.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Mid_Keyhole_Heather_Bra/descpageWAUAA-UAMKH-EN.html
under armour women's spring favorite wm legging,"[27.89, 35.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Favorite_WM_Legging/descpageWAUAA-UASFL-EN.html
under armour women's spring tech 2.0 pant,"[35.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Tech_20_Pant/descpageWAUAA-UASTP-EN.html
under armour women's fall rival fleece fz jacket,"[43.9, 55.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Fall_Rival_Fleece_FZ_Jacket/descpageWAUAA-UWFRH-EN.html
under armour women's fall sportstyle graphic top,"[19.9, 26.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Fall_Sportstyle_Graphic_Top/descpageWAUAA-UAWSSGT-EN.html
lotto women's fall team shorty,"[9.9, 20.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Team_Shorty/descpageWALOTTOA-LOBTSY-EN.html
lotto women's fall team dress,"[22.9, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Team_Dress/descpageWALOTTOA-LFTDW-EN.html
lotto women's spring tech top,"[17.91, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Spring_Tech_Top/descpageWALOTTOA-LOWSTTP-EN.html
lotto women's spring tech tank,"[17.91, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Spring_Tech_Tank/descpageWALOTTOA-LOWSTT-EN.html
lotto women's spring tech print tank,"[17.91, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Spring_Tech_Print_Tank/descpageWALOTTOA-LOWSTPT-EN.html
head boy's ivan t-shirt,"[18.0, 0, 18.0]",New,https://www.tenniswarehouse-europe.com/Head_Boys_Ivan_T-Shirt/descpageHEAD-HEBIVTS-EN.html
head boy's carl t-shirt,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Boys_Carl_T-Shirt/descpageHEAD-HEBCATS-EN.html
head boy's font t-shirt,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Boys_Font_T-Shirt/descpageHEAD-HEBFOTS-EN.html
under armour boy's fall tech logo crew,"[12.9, 20.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Boys_Fall_Tech_Logo_Crew/descpageUAA-UBTLC-EN.html
lacoste women's spring tennis t-shirt,"[34.89, 50.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Tennis_T-Shirt/descpageWALACAYEL-LAWSTS-EN.html
wilson boy's competition short,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Boys_Competition_Short/descpageWILSON-WIBCSH-EN.html
wilson boy's script hoodie,"[39.9, 45.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Boys_Script_Hoodie/descpageWILSON-WIBSCH-EN.html
fila women's core johanna top,"[48.91, 54.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Johanna_Top/descpageWAFILAA-FWJOHA-EN.html
fila women's pia sl polo,"[43.9, 55.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Fila_Womens_Pia_SL_Polo/descpageWAFILAA-FWSPSLP-EN.html
fila women's core alina skirt,"[48.91, 54.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Alina_Skirt_/descpageWAFILAA-FWALIN-EN.html
lotto boy's fall dreams tracksuit,"[17.91, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Boys_Fall_Dreams_Tracksuit/descpageLOTTOA-LBDTS-EN.html
lotto boy's spring tech print crew,"[13.9, 35.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Boys_Spring_Tech_Print_Crew/descpageLOTTOA-LOBSTPC-EN.html
lotto boy's spring team crew,"[9.9, 25.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Boys_Spring_Team_Crew/descpageLOTTOA-LOBSTC-EN.html
adidas women's prime blue dope dye jumpsuit,"[116.91, 130.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Jumpsuit/descpageWAADIT-AWDDL-EN.html
adidas women's prime blue dope dye y-tank,"[49.9, 55.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Y-Tank/descpageWAADIT-AWDDYT-EN.html
adidas women's prime blue dope dye match skirt,"[49.9, 55.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Match_Skirt/descpageWAADIT-AWDDMS-EN.html
ellesse women's spring hayes tie dye t-shirt,"[24.89, 28.0, 0]",New,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Hayes_Tie_Dye_T-Shirt/descpageWAELLAPP-ELWSHYT-EN.html
ellesse women's fall new-york steinway t-shirt,"[14.9, 35.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Fall_New-York_Steinway_T-Shirt/descpageWAELLAPP-ELWFSTS-EN.html
ellesse women's spring genoa short,"[10.9, 28.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Genoa_Short/descpageWAELLAPP-EWSGS-EN.html
ellesse women's spring aprilia top,"[9.9, 25.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Aprilia_Top/descpageWAELLAPP-EWSAPTO-EN.html
wilson women's team ii 3/4 longsleeve,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_3_4_Longsleeve/descpageWAWILSON-WTELSL-EN.html
"wilson women's team ii 12.5"" skirt","[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_125_Skirt/descpageWAWILSON-WIWTESK-EN.html
hydrogen women's tech scratch tank,"[75.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Scratch_Tank/descpageWAHYDROA-HWSCTET-EN.html
hydrogen women's tech top,"[75.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Top/descpageWAHYDROA-HYWTETO-EN.html
bb women's basic tank blue,"[22.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Basic_Tank_Blue/descpageWABBSP-BBBABLU-EN.html
bb women's elegant skirt,"[49.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Elegant_Skirt/descpageWABBSP-BBELESK-EN.html
bb women's elegant jacket,"[79.94, 0, 0]",New,https://www.tenniswarehouse-europe.com/BB_Womens_Elegant_Jacket/descpageWABBSP-BBELEJA-EN.html
bb women's basic tank black,"[22.0, 0, 0]",,https://www.tenniswarehouse-europe.com/BB_Womens_Basic_Tank_Black/descpageWABBSP-BBWBTB-EN.html
bb unisex basic hoodie,"[44.9, 49.95, 0]",New,https://www.tenniswarehouse-europe.com/BB_Unisex_Basic_Hoodie/descpageMABBSP-BBSPHOO-EN.html
lucky in love women's going wild double cross cami tank,"[78.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Double_Cross_Cami_Tank/descpageWALIL-LILDCC-EN.html
lucky in love women's going wild flip skirt,"[88.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Flip_Skirt/descpageWALIL-LILFLS-EN.html
lucky in love women's wild ombre rally skirt,"[82.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Wild_Ombre_Rally_Skirt/descpageWALIL-LILWOS-EN.html
lucky in love women's long effortless pleated skirt,"[90.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Long_Effortless_Pleated_Skirt/descpageWALIL-LILLEP-EN.html
lucky in love women's long zebra smocked skirt,"[82.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Long_Zebra_Smocked_Skirt/descpageWALIL-LILLZS-EN.html
asics tennis 3 pack secret sock black,"[6.89, 10.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Asics_Tennis_3_Pack_Secret_Sock_Black/descpageWAASICSP-AST3PSB-EN.html
adidas men's fall gameset freelift crew,"[44.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Gameset_Freelift_Crew/descpageMAADIT-AMFGFC-EN.html
adidas men's fall gameset freelift polo,"[53.9, 60.0, 0]",New,https://www.tenniswarehouse-europe.com/adidas_Mens_Fall_Gameset_Freelift_Polo/descpageMAADIT-AMFGFP-EN.html
babolat fkl strike hat,"[11.9, 15.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Babolat_FKL_Strike_Hat/descpageQBA-BABSTRH-EN.html
head women's stance short,"[19.9, 50.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Womens_Stance_Short/descpageWAHEAD-HWSTSH-EN.html
head women's club dress,"[62.91, 70.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Womens_Club_Dress/descpageWAHEAD-HWCLDR-EN.html
babolat women's exercise logo t-shirt,"[17.91, 20.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Womens_Exercise_Logo_T-Shirt/descpageWAQBA-BAWELT-EN.html
hydrogen men's tech skull pants,"[109.9, 0, 0]",New,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Tech_Skull_Pants/descpageMAHYDROA-HYSKUPA-EN.html
hydrogen men's tech victory crew,"[49.9, 84.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Hydrogen_Mens_Tech_Victory_Crew/descpageMAHYDROA-HYMTVC-EN.html
lacoste wristband black,"[13.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Lacoste_Wristband_Black/descpageLACAYEL-LFWBK-EN.html
nike women's basic indy bra,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Indy_Bra/descpageWANIKEA-NKWBINB-EN.html
nike women's summer indy bra,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Indy_Bra/descpageWANIKEA-NKWSUIB-EN.html
nike men's summer futura air t-shirt,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Futura_Air_T-Shirt/descpageMANIKEA-NIFUATS-EN.html
under armour women's spring racer tank,"[15.9, 28.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Racer_Tank/descpageWAUAA-UASRTAN-EN.html
under armour women's fall mid keyhole print bra,"[19.9, 35.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Fall_Mid_Keyhole_Print_Bra/descpageWAUAA-UAWMKB-EN.html
under armour women's essential 6-pack no show socks,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Essential_6-Pack_No_Show_Socks_/descpageUAA-UAWEN-EN.html
under armour women's ultra low socks 3-pack,"[10.9, 12.0, 0]",New,https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Ultra_Low_Socks_3-Pack_/descpageUAA-UAWUL-EN.html
lotto women's spring team tank,"[11.9, 30.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Spring_Team_Tank/descpageWALOTTOA-LOWSTET-EN.html
lotto women's spring team top,"[11.9, 30.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Lotto_Womens_Spring_Team_Top/descpageWALOTTOA-LOWTETO-EN.html
adidas boy's core club polo,"[23.89, 30.0, 0]",,https://www.tenniswarehouse-europe.com/adidas_Boys_Core_Club_Polo/descpageADIT-ABSSCP-EN.html
adidas boy's core club crew,"[19.9, 25.0, 0]",,https://www.tenniswarehouse-europe.com/adidas_Boys_Core_Club_Crew/descpageADIT-ADBOCC-EN.html
